xi,eta,X,Y,uX,uY,epsilon_X,epsilon_Y,gamma_XY,sigma_XX,sigma_YY,sigma_XY,fx,fy,dxidx,dxidy,detadx,detady,
0.61714,0.86404,9.2572,0.54606,101.28,584.79,-13.48,4.4933,-0.93328,-17.973,1.6234e-11,-0.46664,0,0,0.066667,-6.3159e-16,0,0.66667
0.32664,0.70793,4.8997,0.31189,83.433,1596.9,-4.0751,1.3584,-1.6596,-5.4335,4.1895e-12,-0.82982,0,0,0.066667,-0,-0,0.66667
0.52706,0.94802,7.9059,0.67203,145.53,859.49,-14.168,4.7226,-0.39169,-18.89,-2.1121e-12,-0.19584,0,0,0.066667,-1.2632e-15,0,0.66667
0.88594,0.046994,13.289,-0.67951,-43.779,61.466,24.08,-8.0267,-0.35455,32.107,1.0263e-07,-0.17727,0,0,0.066667,-0,-0,0.66667
0.35727,0.87399,5.359,0.56098,146.67,1475.1,-8.0169,2.6723,-0.88565,-10.689,1.9611e-11,-0.44283,0,0,0.066667,-8.6844e-16,-7.3923e-17,0.66667
0.90854,0.80798,13.628,0.46198,24.026,39.734,-16.789,5.5963,-1.2445,-22.385,1.2405e-07,-0.62226,0,0,0.066667,-1.579e-15,0,0.66667
0.62336,0.040489,9.3504,-0.68927,-126.37,568.19,17.186,-5.7288,-0.31584,22.915,2.0126e-12,-0.15792,0,0,0.066667,-0,-0,0.66667
0.015821,0.82076,0.23732,0.48114,144.14,2949.7,-0.30448,0.10149,-1.188,-0.40597,-6.7684e-06,-0.59399,0,0,0.066667,-0,-0,0.66667
0.92944,0.52135,13.942,0.032029,1.2895,23.385,-1.1908,0.39692,-1.9899,-1.5877,7.6146e-08,-0.99496,0,0,0.066667,-0,-0,0.66667
0.6909,0.64605,10.363,0.21908,34.234,392.44,-6.0544,2.0181,-1.8287,-8.0726,3.0753e-12,-0.91437,0,0,0.066667,-0,-0,0.66667
0.99732,0.52553,14.96,0.038299,0.039151,0.099123,-1.5279,0.50929,-1.9967,-2.0372,1.5661e-06,-0.99835,0,0,0.066667,1.2632e-15,0,0.66667
0.17234,0.77014,2.5851,0.40521,117.79,2249.9,-2.7934,0.93113,-1.4259,-3.7245,-7.244e-10,-0.71293,0,0,0.066667,-1.579e-16,0,0.66667
0.13714,0.44245,2.057,-0.086328,-25.362,2405.1,0.47354,-0.15785,-1.9732,0.63139,1.0733e-09,-0.98662,0,0,0.066667,-0,-0,0.66667
0.9326,0.1066,13.989,-0.5901,-22.93,23.583,22.013,-7.3376,-0.75782,29.351,-7.4725e-07,-0.37891,0,0,0.066667,-0,-0,0.66667
0.69682,0.7649,10.452,0.39735,61.157,379.01,-11.075,3.6917,-1.4326,-14.767,2.8422e-13,-0.71632,0,0,0.066667,-0,-0,0.66667
0.066,0.68562,0.99,0.27842,83.024,2723.3,-0.73504,0.24501,-1.7246,-0.98006,-4.4142e-07,-0.8623,0,0,0.066667,1.0856e-16,0,0.66667
0.75546,0.78652,11.332,0.42977,55.179,253.28,-12.987,4.3291,-1.339,-17.316,4.6341e-11,-0.6695,0,0,0.066667,-0,-0,0.66667
0.75388,0.82434,11.308,0.48651,62.84,256.65,-14.671,4.8903,-1.1565,-19.561,1.2607e-11,-0.57825,0,0,0.066667,-1.2632e-15,0,0.66667
0.92302,0.66459,13.845,0.24688,10.835,27.99,-9.1151,3.0384,-1.7903,-12.153,2.1129e-07,-0.89515,0,0,0.066667,-0,-0,0.66667
0.71152,0.45153,10.673,-0.072711,-10.728,344.63,2.0694,-0.68981,-1.9747,2.7592,4.722e-12,-0.98733,0,0,0.066667,-1.2632e-15,0,0.66667
0.12427,0.41282,1.8641,-0.13077,-38.55,2462.3,0.65002,-0.21667,-1.9482,0.8667,4.3793e-10,-0.97408,0,0,0.066667,-3.158e-16,0,0.66667
0.01988,0.41813,0.2982,-0.12281,-36.759,2931.4,0.09766,-0.032554,-1.9436,0.13021,-1.591e-06,-0.9718,0,0,0.066667,3.9475e-17,0,0.66667
0.026211,0.61218,0.39316,0.16828,50.355,2902.8,-0.17643,0.058811,-1.895,-0.23524,2.4911e-06,-0.9475,0,0,0.066667,-0,-0,0.66667
0.028306,0.29358,0.4246,-0.30963,-92.664,2893.3,0.35058,-0.11686,-1.6597,0.46744,-5.2533e-06,-0.82983,0,0,0.066667,-0,-0,0.66667
0.24621,0.89366,3.6932,0.59049,166.28,1931,-5.8154,1.9385,-0.75849,-7.7539,3.4964e-10,-0.37924,0,0,0.066667,-0,-0,0.66667
0.86003,0.69778,12.9,0.29667,23.026,87.53,-10.206,3.4019,-1.696,-13.608,2.2802e-09,-0.84798,0,0,0.066667,-0,-0,0.66667
0.53883,0.42705,8.0825,-0.10943,-23.235,819.77,2.3585,-0.78618,-1.951,3.1447,9.6969e-12,-0.97548,0,0,0.066667,-6.3159e-16,0,0.66667
0.55282,0.46517,8.2923,-0.052249,-10.854,775.24,1.1554,-0.38512,-1.9857,1.5405,1.1457e-11,-0.99284,0,0,0.066667,3.158e-16,0,0.66667
0.84203,0.49463,12.63,-0.008057,-0.69864,109.74,0.27137,-0.090457,-2.005,0.36183,7.1368e-10,-1.0025,0,0,0.066667,-2.5264e-15,0,0.66667
0.12417,0.052057,1.8626,-0.67191,-198.39,2463.1,3.3374,-1.1125,-0.40293,4.4498,-9.9762e-08,-0.20147,0,0,0.066667,1.579e-16,0,0.66667
0.27918,0.28218,4.1878,-0.32673,-90.226,1791.8,3.6488,-1.2163,-1.6252,4.865,1.7737e-11,-0.81258,0,0,0.066667,-0,-0,0.66667
0.58576,0.087677,8.7864,-0.61848,-121.77,675.85,14.491,-4.8304,-0.63389,19.322,4.4542e-12,-0.31695,0,0,0.066667,-0,-0,0.66667
0.9696,0.42581,14.544,-0.11128,-1.9357,4.8436,4.316,-1.4387,-1.964,5.7546,1.115e-06,-0.98198,0,0,0.066667,-0,-0,0.66667
0.56103,0.82255,8.4155,0.48383,99.298,750.45,-10.858,3.6193,-1.1733,-14.477,8.3604e-12,-0.58664,0,0,0.066667,-0,-0,0.66667
0.018647,0.95834,0.27971,0.68752,206.12,2937,-0.51276,0.17095,-0.31966,-0.68367,3.9518e-05,-0.15983,0,0,0.066667,-1.9737e-17,0,0.66667
0.80063,0.53649,12.009,0.054737,5.8632,171.23,-1.753,0.58432,-1.9884,-2.3373,-8.3726e-11,-0.99418,0,0,0.066667,2.5264e-15,0,0.66667
0.23297,0.36165,3.4946,-0.20753,-58.767,1986.9,1.9339,-0.64465,-1.8526,2.5786,1.4954e-11,-0.92628,0,0,0.066667,-0,-0,0.66667
0.80711,0.7965,12.107,0.44475,46.341,161.83,-14.358,4.7861,-1.2918,-19.144,5.0655e-11,-0.64589,0,0,0.066667,-0,-0,0.66667
0.38786,0.95404,5.8179,0.68106,173.51,1356.4,-10.566,3.5221,-0.35177,-14.088,-6.3745e-12,-0.17589,0,0,0.066667,6.3159e-16,-7.868e-17,0.66667
0.86354,0.49395,12.953,-0.0090723,-0.68681,82.882,0.31337,-0.10446,-1.9977,0.41783,-5.8414e-09,-0.99883,0,0,0.066667,-0,-0,0.66667
0.74712,0.21536,11.207,-0.42696,-56.422,269.79,12.76,-4.2532,-1.3535,17.013,-7.8302e-12,-0.67676,0,0,0.066667,2.2119e-16,0,0.66667
0.55624,0.57963,8.3436,0.11945,24.679,764.55,-2.6577,0.88589,-1.9433,-3.5436,-4.6221e-12,-0.97167,0,0,0.066667,6.3159e-16,0,0.66667
0.13646,0.13934,2.0468,-0.54099,-159.12,2408.4,2.9529,-0.98428,-0.9567,3.9371,-4.5942e-08,-0.47835,0,0,0.066667,-0,-0,0.66667
0.059918,0.79638,0.89877,0.44457,132.72,2750.7,-1.0655,0.35517,-1.2988,-1.4207,6.0418e-07,-0.64941,0,0,0.066667,-0,-0,0.66667
0.12134,0.67439,1.8202,0.26159,77.188,2475.4,-1.2697,0.42323,-1.7552,-1.6929,9.0318e-09,-0.87762,0,0,0.066667,1.579e-16,0,0.66667
0.044552,0.78309,0.66828,0.42464,126.97,2820,-0.75673,0.25224,-1.3626,-1.009,-4.9793e-06,-0.68129,0,0,0.066667,-1.579e-16,0,0.66667
0.10749,0.66305,1.6124,0.24457,72.396,2537.1,-1.0516,0.35053,-1.7918,-1.4021,-3.1812e-08,-0.89588,0,0,0.066667,-0,-0,0.66667
0.22571,0.069303,3.3856,-0.64604,-183.84,2018.6,5.8327,-1.9442,-0.51009,7.777,-1.0583e-09,-0.25505,0,0,0.066667,-0,-0,0.66667
0.71299,0.38368,10.695,-0.17448,-25.638,341.47,4.976,-1.6587,-1.8867,6.6347,1.3709e-12,-0.94334,0,0,0.066667,-0,-0,0.66667
0.55972,0.083583,8.3958,-0.62462,-128.57,755.11,13.985,-4.6615,-0.6139,18.646,1.7661e-11,-0.30695,0,0,0.066667,-6.3159e-16,-1.0525e-16,0.66667
0.012556,0.90984,0.18834,0.61475,184.28,2964.5,-0.30874,0.10284,-0.6573,-0.41168,-0.00010886,-0.32865,0,0,0.066667,-0,-9.3949e-17,0.66667
0.071974,0.96087,1.0796,0.69131,206.26,2696.6,-1.9903,0.66341,-0.29533,-2.6537,-1.2972e-05,-0.14766,0,0,0.066667,7.8949e-17,0,0.66667
0.96728,0.87002,14.509,0.55503,10.573,7.4482,-21.475,7.1582,-0.91091,-28.633,-7.3914e-06,-0.45545,0,0,0.066667,-1.8948e-15,0,0.66667
0.5681,0.29118,8.5215,-0.31323,-63.49,728.12,7.1178,-2.3726,-1.6462,9.4904,5.9979e-12,-0.82309,0,0,0.066667,-0,-0,0.66667
0.20329,0.30427,3.0494,-0.29359,-84.293,2114.8,2.3874,-0.79581,-1.7048,3.1832,-8.1628e-11,-0.85238,0,0,0.066667,-3.158e-16,0,0.66667
0.25233,0.6315,3.7849,0.19724,55.298,1904.6,-1.9908,0.66359,-1.8646,-2.6544,3.3213e-11,-0.93231,0,0,0.066667,-0,-0,0.66667
0.74383,0.86372,11.157,0.54558,72.967,277.02,-16.233,5.4109,-0.93593,-21.644,5.9579e-12,-0.46796,0,0,0.066667,-0,-0,0.66667
